;0;1;2;3;4;5;6;7;8
37;0.090543255;0.4264706;0.16393442;0.5272732;0.6666667;0.19019055;0.7037037;0.0;0.09657948
38;0.09657948;0.4264706;0.16393442;0.5272732;0.6666667;0.19859867;0.7407408;0.0;0.09557344
39;0.09557344;0.4264706;0.16393442;0.5272732;0.6666667;0.20700677;0.7777778;0.0;0.086519115
40;0.086519115;0.4264706;0.16393442;0.5272732;0.6666667;0.21235582;0.8148148;0.0;0.07042253
41;0.07042253;0.4264706;0.16393442;0.5272732;0.6666667;0.21770488;0.8518519;0.0;0.06136821
42;0.06136821;0.4264706;0.16393442;0.545454;1.0;0.00075194397;0.8888889;0.0;0.053319916
43;0.053319916;0.4264706;0.16393442;0.5636368;1.0;0.0022729216;0.9259259;0.0;0.07142857
44;0.07142857;0.44117647;0.16393442;0.5636368;0.33333334;0.006101;0.962963;0.0;0.072434604
45;0.072434604;0.4264706;0.14754099;0.5818176;0.33333334;0.011450056;1.0;0.0;0.07645875
46;0.07645875;0.4264706;0.16393442;0.5818176;0.33333334;0.01832009;0.0;0.0;0.07344064
47;0.07344064;0.41176474;0.13114753;0.5818176;0.33333334;0.023669146;0.0;0.0;0.079476856
48;0.079476856;0.38235295;0.114754096;0.5818176;0.33333334;0.02672819;0.0;0.0;0.058350097
49;0.058350097;0.35294122;0.16393442;0.5818176;0.33333334;0.03665727;0.0;0.0;0.025150904
50;0.025150904;0.33823532;0.14754099;0.6000004;0.33333334;0.050414428;0.0;0.0;0.026156941
51;0.026156941;0.32352942;0.13114753;0.6000004;0.33333334;0.067213535;0.0;0.0;0.028169014
52;0.028169014;0.30882356;0.13114753;0.61818314;0.33333334;0.08249167;0.0;0.0;0.026156941
53;0.026156941;0.29411766;0.114754096;0.636364;0.33333334;0.09471076;0.0;0.0;0.020120723
54;0.020120723;0.2794118;0.114754096;0.65454674;0.33333334;0.1099889;0.0;0.0;0.029175049
55;0.029175049;0.2794118;0.09836066;0.65454674;0.33333334;0.12526703;0.0;0.0;0.026156941
56;0.026156941;0.2647059;0.09836066;0.6727276;0.33333334;0.13748613;0.0;0.0;0.027162977
57;0.027162977;0.2647059;0.09836066;0.69091034;0.33333334;0.15428524;0.0;0.0;0.027162977
58;0.027162977;0.2647059;0.114754096;0.7090912;0.33333334;0.17108434;0.0;0.0;0.025150904
59;0.025150904;0.25000003;0.114754096;0.72727394;0.33333334;0.18484151;0.0;0.0;0.029175049
60;0.029175049;0.2794118;0.13114753;0.7090912;0.33333334;0.20011964;0.0;0.0;0.032193158
61;0.032193158;0.29411766;0.14754099;0.7090912;0.33333334;0.21691875;0.0;0.0;0.028169014
62;0.028169014;0.2794118;0.14754099;0.7090912;0.33333334;0.2321969;0.0;0.0;0.029175049
63;0.029175049;0.2794118;0.16393442;0.7090912;0.33333334;0.24747501;0.0;0.0;0.030181086
64;0.030181086;0.2794118;0.16393442;0.72727394;0.33333334;0.25969413;0.0;0.0;0.030181086
65;0.030181086;0.29411766;0.13114753;0.7454548;0.33333334;0.27191323;0.0;0.0;0.028169014
66;0.028169014;0.25000003;0.13114753;0.7454548;0.33333334;0.2818423;0.0;0.0;0.026156941
67;0.026156941;0.2794118;0.114754096;0.76363754;0.33333334;0.29177135;0.0;0.0;0.03118712
68;0.03118712;0.23529413;0.114754096;0.7818184;0.33333334;0.3070495;0.0;0.0;0.033199195
69;0.033199195;0.23529413;0.09836066;0.7818184;0.33333334;0.3192686;0.0;0.0;0.029175049
70;0.029175049;0.23529413;0.09836066;0.80000114;0.33333334;0.33302578;0.0;0.0;0.03118712
71;0.03118712;0.20588237;0.06557377;0.80000114;0.33333334;0.33837482;0.0;0.0;0.030181086
72;0.030181086;0.20588237;0.032786876;0.80000114;0.33333334;0.34372386;0.0;0.0;0.03420523
73;0.03420523;0.20588237;0.016393453;0.80000114;0.33333334;0.35059392;0.0;0.0;0.027162977
74;0.027162977;0.20588237;0.0;0.80000114;0.33333334;0.35594296;0.0;0.0;0.025150904
75;0.025150904;0.1911765;0.016393453;0.80000114;0.33333334;0.36435106;0.0;0.0;0.028169014
76;0.028169014;0.1911765;0.0;0.80000114;0.33333334;0.3727592;0.0;0.0;0.028169014
77;0.028169014;0.1911765;0.04918033;0.7818184;0.0;0.0076390677;0.0;0.0;0.027162977
78;0.027162977;0.20588237;0.04918033;0.80000114;0.0;0.012988124;0.0;0.0;0.027162977
79;0.027162977;0.1911765;0.04918033;0.7818184;0.0;0.022917202;0.0;0.0;0.027162977
80;0.027162977;0.20588237;0.04918033;0.80000114;0.0;0.031325303;0.0;0.0;0.029175049
81;0.029175049;0.20588237;0.06557377;0.80000114;0.0;0.041254383;0.0;0.0;0.036217302
82;0.036217302;0.22058827;0.081967205;0.80000114;0.0;0.049662482;0.0;0.0;0.030181086
83;0.030181086;0.22058827;0.09836066;0.80000114;0.0;0.058070585;0.0;0.0;0.027162977
84;0.027162977;0.22058827;0.114754096;0.7818184;0.0;0.066478685;0.0;0.0;0.03923541
85;0.03923541;0.23529413;0.13114753;0.7454548;0.0;0.06953773;0.0;0.0;0.041247483
86;0.041247483;0.2647059;0.13114753;0.7454548;1.0;0.00075194397;0.0;0.0;0.033199195
87;0.033199195;0.25000003;0.13114753;0.72727394;0.33333334;0.0022900114;0.0;0.0;0.05030181
88;0.05030181;0.23529413;0.13114753;0.72727394;0.33333334;0.0053490563;0.0;0.0;0.056338027
89;0.056338027;0.25000003;0.13114753;0.72727394;0.33333334;0.0084081;0.0;0.0;0.059356134
90;0.059356134;0.25000003;0.13114753;0.7454548;0.33333334;0.011467146;0.0;0.0;0.06036217
91;0.06036217;0.2647059;0.09836066;0.76363754;0.33333334;0.016816203;0.0;0.0;0.08450704
92;0.08450704;0.2647059;0.114754096;0.76363754;0.33333334;0.022165257;0.0;0.0;0.10663983
93;0.10663983;0.23529413;0.016393453;0.76363754;0.33333334;0.027514312;0.0;0.0;0.06639839
94;0.06639839;0.2647059;0.09836066;0.7818184;0.33333334;0.034384347;0.0;0.0;0.05030181
95;0.05030181;0.2647059;0.04918033;0.76363754;0.33333334;0.039733406;0.0;0.0;0.056338027
96;0.056338027;0.22058827;0.032786876;0.76363754;0.33333334;0.04508246;0.0;0.0;0.07746479
97;0.07746479;0.22058827;0.081967205;0.76363754;0.0;0.006101;0.0;0.0;0.05030181
98;0.05030181;0.20588237;0.081967205;0.7818184;0.0;0.012971033;0.0;0.0;0.04426559
99;0.04426559;0.20588237;0.081967205;0.76363754;0.0;0.022900114;0.0;0.0;0.027162977
100;0.027162977;0.20588237;0.081967205;0.76363754;0.0;0.029770147;0.0;0.0;0.028169014
101;0.028169014;0.20588237;0.081967205;0.76363754;0.0;0.039699227;0.0;0.0;0.02112676
102;0.02112676;0.20588237;0.081967205;0.76363754;0.0;0.048107326;0.0;0.0;0.025150904
103;0.025150904;0.20588237;0.06557377;0.7818184;0.0;0.05651543;0.0;0.0;0.020120723
104;0.020120723;0.20588237;0.081967205;0.7818184;0.0;0.06644451;0.0;0.0;0.029175049
105;0.029175049;0.22058827;0.09836066;0.80000114;0.0;0.07485261;0.0;0.0;0.03420523
106;0.03420523;0.22058827;0.114754096;0.80000114;0.0;0.08478169;0.0;0.0;0.04225352
107;0.04225352;0.23529413;0.13114753;0.80000114;0.0;0.09318978;0.0;0.0;0.028169014
108;0.028169014;0.23529413;0.14754099;0.7818184;0.0;0.10005982;0.0;0.0;0.036217302
109;0.036217302;0.2647059;0.14754099;0.76363754;0.33333334;0.006101;0.0;0.0;0.04828974
110;0.04828974;0.2647059;0.16393442;0.76363754;0.33333334;0.009160045;0.0;0.0;0.049295772
111;0.049295772;0.2647059;0.18032786;0.76363754;1.0;0.00075194397;0.0;0.0;0.052313883
112;0.052313883;0.2647059;0.18032786;0.76363754;0.33333334;0.0022900114;0.0;0.0;0.056338027
113;0.056338027;0.2794118;0.16393442;0.76363754;0.33333334;0.0053490563;0.0;0.0;0.09657948
114;0.09657948;0.2647059;0.16393442;0.76363754;0.33333334;0.0084081;0.0;0.0;0.075452715
115;0.075452715;0.2647059;0.081967205;0.7818184;1.0;0.00075194397;0.0;0.0;0.1056338
116;0.1056338;0.2647059;0.114754096;0.80000114;0.33333334;0.0022900114;0.0;0.0;0.13279678
117;0.13279678;0.2794118;0.081967205;0.7818184;0.33333334;0.0053490563;0.0;0.0;0.093561366
118;0.093561366;0.2647059;0.04918033;0.80000114;0.33333334;0.0084081;0.0;0.0;0.13179074
119;0.13179074;0.2794118;0.04918033;0.80000114;0.33333334;0.011467146;0.0;0.0;0.1277666
120;0.1277666;0.2794118;0.04918033;0.80000114;0.33333334;0.01452619;0.0;0.0;0.1307847
121;0.1307847;0.2794118;0.04918033;0.80000114;1.0;0.0;0.0;0.0;0.043259557
122;0.043259557;0.2647059;0.016393453;0.818182;1.0;0.0015209778;0.0;0.0;0.03722334
123;0.03722334;0.25000003;0.06557377;0.818182;0.33333334;0.006101;0.0;0.0;0.030181086
124;0.030181086;0.23529413;0.04918033;0.80000114;0.33333334;0.011450056;0.0;0.0;0.028169014
125;0.028169014;0.22058827;0.06557377;0.80000114;0.33333334;0.016799113;0.0;0.0;0.02414487
126;0.02414487;0.23529413;0.06557377;0.80000114;0.33333334;0.023669146;0.0;0.0;0.023138832
127;0.023138832;0.22058827;0.09836066;0.818182;0.0;0.0076390677;0.0;0.0;0.02414487
128;0.02414487;0.23529413;0.081967205;0.818182;0.33333334;0.006101;0.0;0.0;0.027162977
129;0.027162977;0.25000003;0.114754096;0.818182;0.33333334;0.0145091005;0.0;0.0;0.040241446
130;0.040241446;0.2647059;0.13114753;0.818182;0.33333334;0.021379136;0.0;0.0;0.04225352
131;0.04225352;0.29411766;0.14754099;0.818182;0.33333334;0.02672819;0.0;0.0;0.04225352
132;0.04225352;0.2794118;0.16393442;0.80000114;0.33333334;0.032077245;0.0;0.0;0.05533199
133;0.05533199;0.2794118;0.18032786;0.7818184;0.33333334;0.035136294;0.0;0.0;0.052313883
134;0.052313883;0.29411766;0.1967213;0.76363754;0.33333334;0.038195334;0.0;0.0;0.051307846
135;0.051307846;0.29411766;0.1967213;0.7454548;0.33333334;0.041254383;0.0;0.0;0.057344064
136;0.057344064;0.32352942;0.18032786;0.7454548;0.33333334;0.044313427;0.0;0.0;0.05030181
137;0.05030181;0.30882356;0.16393442;0.7454548;0.33333334;0.04737247;0.0;0.0;0.054325953
138;0.054325953;0.30882356;0.13114753;0.7454548;0.0;0.00075194397;0.0;0.0;0.06740443
139;0.06740443;0.32352942;0.13114753;0.76363754;0.33333334;0.0022900114;0.0;0.0;0.10663983
140;0.10663983;0.30882356;0.06557377;0.7454548;0.0;0.0022900114;0.0;0.0;0.15995975
141;0.15995975;0.30882356;0.081967205;0.7454548;1.0;0.0;0.0;0.0;0.19919516
142;0.19919516;0.2794118;0.081967205;0.7454548;1.0;0.0015209778;0.0;0.0;0.19114688
143;0.19114688;0.2794118;0.04918033;0.7454548;1.0;0.0030419554;0.0;0.0;0.2112676
144;0.2112676;0.2794118;0.032786876;0.72727394;0.33333334;0.0022900114;0.0;0.0;0.19617705
145;0.19617705;0.30882356;0.04918033;0.72727394;0.33333334;0.0053490563;0.0;0.0;0.27665994
146;0.27665994;0.29411766;0.04918033;0.72727394;0.0;0.00075194397;0.0;0.0;0.16498993
147;0.16498993;0.30882356;0.06557377;0.7090912;0.6666667;0.00075194397;0.0;0.0;0.11066398
148;0.11066398;0.32352942;0.06557377;0.7090912;1.0;0.0;0.0;0.0;0.10060362
149;0.10060362;0.32352942;0.06557377;0.69091034;1.0;0.0015209778;0.0;0.0;0.08148893
150;0.08148893;0.32352942;0.06557377;0.69091034;0.33333334;0.0022900114;0.0;0.0;0.07142857
151;0.07142857;0.35294122;0.09836066;0.69091034;0.0;0.00075194397;0.0;0.0;0.06639839
152;0.06639839;0.35294122;0.114754096;0.69091034;0.6666667;0.00075194397;0.0;0.0;0.09255533
153;0.09255533;0.35294122;0.114754096;0.7090912;0.6666667;0.0022729216;0.0;0.0;0.13581489
154;0.13581489;0.33823532;0.14754099;0.7090912;0.0;0.00075194397;0.0;0.0;0.15593562
155;0.15593562;0.35294122;0.14754099;0.69091034;1.0;0.00075194397;0.0;0.0;0.19919516
156;0.19919516;0.35294122;0.16393442;0.6727276;0.6666667;0.004580023;0.0;0.0;0.25150904
157;0.25150904;0.36764708;0.18032786;0.636364;0.6666667;0.0076390677;0.0;0.0;0.20120724
158;0.20120724;0.35294122;0.18032786;0.636364;1.0;0.00075194397;0.0;0.0;0.23239435
159;0.23239435;0.35294122;0.18032786;0.61818314;1.0;0.0022729216;0.0;0.0;0.25150904
160;0.25150904;0.35294122;0.18032786;0.61818314;1.0;0.0037938994;0.0;0.0;0.21327966
161;0.21327966;0.33823532;0.18032786;0.61818314;0.6666667;0.00075194397;0.0;0.0;0.22032192
162;0.22032192;0.33823532;0.16393442;0.636364;1.0;0.0;0.0;0.0;0.22837022
163;0.22837022;0.33823532;0.13114753;0.636364;1.0;0.0015209778;0.0;0.0;0.22736418
164;0.22736418;0.33823532;0.114754096;0.636364;1.0;0.0022900114;0.0;0.0;0.22635815
165;0.22635815;0.32352942;0.081967205;0.65454674;0.33333334;0.0022900114;0.0;0.0;0.16901408
166;0.16901408;0.35294122;0.16393442;0.65454674;0.33333334;0.0076390677;0.0;0.0;0.17002012
167;0.17002012;0.35294122;0.13114753;0.65454674;0.33333334;0.010698112;0.0;0.0;0.16599597
168;0.16599597;0.33823532;0.09836066;0.65454674;1.0;0.00075194397;0.0;0.0;0.15995975
169;0.15995975;0.33823532;0.09836066;0.65454674;0.33333334;0.004580023;0.0;0.0;0.16800804
170;0.16800804;0.33823532;0.081967205;0.65454674;0.33333334;0.0076390677;0.0;0.0;0.19718309
171;0.19718309;0.33823532;0.06557377;0.65454674;0.33333334;0.012988124;0.0;0.0;0.17002012
172;0.17002012;0.33823532;0.09836066;0.65454674;0.33333334;0.016047169;0.0;0.0;0.15593562
173;0.15593562;0.30882356;0.04918033;0.65454674;0.33333334;0.022917202;0.0;0.0;0.119718306
174;0.119718306;0.32352942;0.06557377;0.65454674;0.33333334;0.029787235;0.0;0.0;0.10663983
175;0.10663983;0.30882356;0.06557377;0.65454674;0.33333334;0.03665727;0.0;0.0;0.093561366
176;0.093561366;0.32352942;0.081967205;0.6727276;0.33333334;0.043527305;0.0;0.0;0.08450704
177;0.08450704;0.32352942;0.16393442;0.69091034;0.0;0.009160045;0.0;0.0;0.07344064
178;0.07344064;0.33823532;0.1967213;0.69091034;0.0;0.019089123;0.0;0.0;0.06639839
179;0.06639839;0.33823532;0.21311474;0.7090912;0.0;0.029018203;0.0;0.0;0.040241446
180;0.040241446;0.35294122;0.21311474;0.69091034;0.0;0.03894728;0.0;0.0;0.049295772
181;0.049295772;0.35294122;0.22950819;0.69091034;0.0;0.047355384;0.0;0.0;0.05030181
182;0.05030181;0.36764708;0.24590163;0.69091034;0.0;0.055763487;0.0;0.0;0.049295772
183;0.049295772;0.38235295;0.24590163;0.6727276;0.0;0.062633514;0.0;0.0;0.041247483
184;0.041247483;0.36764708;0.24590163;0.69091034;0.0;0.06569256;0.0;0.0;0.03722334
185;0.03722334;0.36764708;0.24590163;0.7090912;0.33333334;0.0022900114;0.0;0.0;0.045271628
186;0.045271628;0.36764708;0.1967213;0.7090912;0.0;0.004580023;0.0;0.0;0.04426559
187;0.04426559;0.36764708;0.21311474;0.72727394;0.33333334;0.004580023;0.0;0.0;0.054325953
188;0.054325953;0.36764708;0.1967213;0.7454548;0.33333334;0.0076390677;0.0;0.0;0.05030181
189;0.05030181;0.36764708;0.21311474;0.7454548;0.0;0.004580023;0.0;0.0;0.0472837
190;0.0472837;0.36764708;0.18032786;0.76363754;1.0;0.0;0.0;0.0;0.06639839
191;0.06639839;0.36764708;0.18032786;0.76363754;1.0;0.0007690336;0.0;0.0;0.075452715
192;0.075452715;0.36764708;0.13114753;0.76363754;0.33333334;0.00075194397;0.0;0.0;0.08249497
193;0.08249497;0.33823532;0.09836066;0.76363754;0.33333334;0.0022729216;0.0;0.0;0.06639839
194;0.06639839;0.33823532;0.114754096;0.76363754;0.33333334;0.007621978;0.0;0.0;0.083501
195;0.083501;0.33823532;0.09836066;0.76363754;0.33333334;0.012971033;0.0;0.0;0.06237424
196;0.06237424;0.30882356;0.081967205;0.7454548;0.33333334;0.016030079;0.0;0.0;0.040241446
197;0.040241446;0.32352942;0.09836066;0.7454548;0.33333334;0.021379136;0.0;0.0;0.023138832
198;0.023138832;0.30882356;0.09836066;0.7454548;0.33333334;0.02672819;0.0;0.0;0.025150904
199;0.025150904;0.30882356;0.081967205;0.76363754;0.33333334;0.032077245;0.0;0.0;0.027162977
200;0.027162977;0.30882356;0.081967205;0.7818184;0.33333334;0.037426304;0.0;0.0;0.035211265
201;0.035211265;0.33823532;0.114754096;0.76363754;0.33333334;0.04048535;0.0;0.0;0.05030181
202;0.05030181;0.35294122;0.1967213;0.76363754;0.0;0.006101;0.0;0.0;0.07042253
203;0.07042253;0.36764708;0.1967213;0.76363754;0.33333334;0.004580023;0.0;0.0;0.075452715
204;0.075452715;0.36764708;0.1967213;0.7454548;0.33333334;0.009929079;0.0;0.0;0.058350097
205;0.058350097;0.38235295;0.21311474;0.72727394;0.33333334;0.0152781345;0.0;0.0;0.07042253
206;0.07042253;0.38235295;0.21311474;0.72727394;0.33333334;0.020627191;0.0;0.0;0.06841046
207;0.06841046;0.39705884;0.22950819;0.7090912;0.33333334;0.023686236;0.0;0.0;0.07142857
208;0.07142857;0.38235295;0.22950819;0.72727394;0.33333334;0.026745282;0.0;0.0;0.08853118
209;0.08853118;0.38235295;0.21311474;0.72727394;0.33333334;0.032094337;0.0;0.0;0.08450704
210;0.08450704;0.39705884;0.1967213;0.7454548;0.33333334;0.038964372;0.0;0.0;0.083501
211;0.083501;0.36764708;0.21311474;0.7454548;0.33333334;0.045834407;0.0;0.0;0.06639839
212;0.06639839;0.36764708;0.21311474;0.76363754;0.33333334;0.051183462;0.0;0.0;0.027162977
213;0.027162977;0.36764708;0.24590163;0.7818184;0.33333334;0.05959156;0.0;0.0;0.02414487
214;0.02414487;0.35294122;0.24590163;0.7818184;0.33333334;0.07486969;0.0;0.0;0.022132795
215;0.022132795;0.33823532;0.22950819;0.80000114;0.33333334;0.088626854;0.0;0.0;0.023138832
216;0.023138832;0.33823532;0.21311474;0.80000114;0.33333334;0.102384016;0.0;0.0;0.027162977
217;0.027162977;0.33823532;0.18032786;0.80000114;1.0;0.00075194397;0.0;0.0;0.023138832
218;0.023138832;0.30882356;0.13114753;0.818182;0.33333334;0.006101;0.0;0.0;0.017102616
219;0.017102616;0.29411766;0.13114753;0.818182;0.33333334;0.0145091005;0.0;0.0;0.017102616
220;0.017102616;0.2794118;0.13114753;0.80000114;0.0;0.006101;0.0;0.0;0.016096579
221;0.016096579;0.2647059;0.114754096;0.80000114;0.33333334;0.004580023;0.0;0.0;0.016096579
222;0.016096579;0.2647059;0.114754096;0.80000114;0.0;0.0076390677;0.0;0.0;0.020120723
223;0.020120723;0.2647059;0.09836066;0.818182;0.33333334;0.009160045;0.0;0.0;0.020120723
224;0.020120723;0.2647059;0.16393442;0.818182;0.33333334;0.022917202;0.0;0.0;0.018108651
225;0.018108651;0.2647059;0.14754099;0.818182;0.33333334;0.036674358;0.0;0.0;0.025150904
226;0.025150904;0.2647059;0.16393442;0.818182;0.33333334;0.048893448;0.0;0.0;0.026156941
227;0.026156941;0.2794118;0.16393442;0.818182;0.33333334;0.055763487;0.0;0.0;0.027162977
228;0.027162977;0.29411766;0.21311474;0.80000114;0.33333334;0.07104162;0.0;0.0;0.028169014
229;0.028169014;0.30882356;0.22950819;0.7818184;0.33333334;0.08631975;0.0;0.0;0.015090543
230;0.015090543;0.30882356;0.22950819;0.76363754;0.33333334;0.10007691;0.0;0.0;0.02414487
231;0.02414487;0.29411766;0.22950819;0.76363754;0.33333334;0.11229601;0.0;0.0;0.013078471
232;0.013078471;0.29411766;0.22950819;0.7454548;0.33333334;0.12222508;0.0;0.0;0.013078471
233;0.013078471;0.29411766;0.22950819;0.76363754;0.33333334;0.13063318;0.0;0.0;0.013078471
234;0.013078471;0.29411766;0.1967213;0.76363754;0.33333334;0.13904127;0.0;0.0;0.017102616
235;0.017102616;0.2647059;0.1967213;0.76363754;0.33333334;0.14591132;0.0;0.0;0.020120723
236;0.020120723;0.2647059;0.18032786;0.76363754;0.33333334;0.15278135;0.0;0.0;0.027162977
237;0.027162977;0.25000003;0.14754099;0.76363754;0.33333334;0.1558404;0.0;0.0;0.020120723
238;0.020120723;0.25000003;0.09836066;0.76363754;0.33333334;0.15889944;0.0;0.0;0.015090543
239;0.015090543;0.2647059;0.114754096;0.7454548;1.0;0.00075194397;0.0;0.0;0.02112676
240;0.02112676;0.2647059;0.06557377;0.72727394;1.0;0.0022729216;0.0;0.0;0.02112676
241;0.02112676;0.2647059;0.081967205;0.72727394;0.0;0.0022900114;0.0;0.0;0.03722334
242;0.03722334;0.2647059;0.081967205;0.72727394;0.33333334;0.00075194397;0.0;0.0;0.026156941
243;0.026156941;0.23529413;0.016393453;0.7090912;0.0;0.0022900114;0.0;0.0;0.015090543
244;0.015090543;0.23529413;0.09836066;0.7090912;0.0;0.0053490563;0.0;0.0;0.0090543255
245;0.0090543255;0.22058827;0.081967205;0.7090912;0.33333334;0.004580023;0.0;0.0;0.011066398
246;0.011066398;0.23529413;0.081967205;0.7090912;0.33333334;0.011450056;0.0;0.0;0.011066398
247;0.011066398;0.22058827;0.114754096;0.7090912;0.33333334;0.021379136;0.0;0.0;0.016096579
248;0.016096579;0.20588237;0.081967205;0.7090912;0.33333334;0.028249169;0.0;0.0;0.013078471
249;0.013078471;0.22058827;0.114754096;0.72727394;0.33333334;0.035119202;0.0;0.0;0.015090543
250;0.015090543;0.22058827;0.13114753;0.72727394;0.33333334;0.04504828;0.0;0.0;0.02112676
251;0.02112676;0.23529413;0.13114753;0.7090912;0.33333334;0.060326416;0.0;0.0;0.02414487
252;0.02414487;0.25000003;0.13114753;0.69091034;0.33333334;0.080953605;0.0;0.0;0.022132795
253;0.022132795;0.2647059;0.13114753;0.69091034;0.33333334;0.10692985;0.0;0.0;0.022132795
254;0.022132795;0.25000003;0.13114753;0.69091034;0.33333334;0.12907803;0.0;0.0;0.022132795
255;0.022132795;0.2647059;0.13114753;0.69091034;0.33333334;0.14970522;0.0;0.0;0.019114688
256;0.019114688;0.25000003;0.13114753;0.7090912;0.33333334;0.1718534;0.0;0.0;0.023138832
257;0.023138832;0.23529413;0.13114753;0.7090912;0.33333334;0.18561053;0.0;0.0;0.025150904
258;0.025150904;0.23529413;0.13114753;0.7454548;0.33333334;0.20088868;0.0;0.0;0.025150904
259;0.025150904;0.25000003;0.13114753;0.7454548;0.33333334;0.21464583;0.0;0.0;0.03118712
260;0.03118712;0.25000003;0.114754096;0.7454548;0.33333334;0.228403;0.0;0.0;0.025150904
261;0.025150904;0.23529413;0.114754096;0.76363754;0.33333334;0.24216014;0.0;0.0;0.022132795
262;0.022132795;0.25000003;0.114754096;0.76363754;0.33333334;0.2559173;0.0;0.0;0.022132795
263;0.022132795;0.25000003;0.114754096;0.7818184;0.33333334;0.27271643;0.0;0.0;0.015090543
264;0.015090543;0.23529413;0.114754096;0.7818184;0.33333334;0.28951555;0.0;0.0;0.016096579
265;0.016096579;0.23529413;0.114754096;0.76363754;0.33333334;0.3047937;0.0;0.0;0.011066398
266;0.011066398;0.22058827;0.114754096;0.76363754;0.33333334;0.3238999;0.0;0.0;0.011066398
267;0.011066398;0.23529413;0.09836066;0.76363754;0.33333334;0.33765706;0.0;0.0;0.012072435
268;0.012072435;0.22058827;0.114754096;0.7454548;0.33333334;0.34987614;0.0;0.0;0.011066398
